Year,Driver,Team,Position,Points,GridPosition,IsWinner,IsPodium,IsTop10,Singapore_GP_Count,Singapore_GP_Wins,Singapore_GP_Podiums,Singapore_GP_Top10,Singapore_GP_Avg_Position,Singapore_GP_Avg_Points,Singapore_GP_Best_Position,Singapore_GP_Win_Rate,Singapore_GP_Podium_Rate,Singapore_GP_Top10_Rate,Singapore_GP_Avg_Grid_Position,Singapore_GP_Grid_Improvement,Singapore_GP_Position_Std,Singapore_GP_Consistency,Recent_Avg_Position,Recent_Avg_Points,Recent_Wins,Recent_Podiums,Recent_Top10,Recent_Win_Rate,Recent_Podium_Rate,Recent_Top10_Rate,Recent_Consistency,Driver_Experience_Years,Is_Rookie,Is_Veteran,Team_Singapore_GP_Count,Team_Singapore_GP_Wins,Team_Singapore_GP_Podiums,Team_Singapore_GP_Top10,Team_Singapore_GP_Avg_Position,Team_Singapore_GP_Avg_Points,Team_Singapore_GP_Best_Position,Team_Singapore_GP_Win_Rate,Team_Singapore_GP_Podium_Rate,Team_Singapore_GP_Top10_Rate,Team_Singapore_GP_Position_Std,Team_Singapore_GP_Consistency,Team_Singapore_GP_Finish_Rate,Team_Recent_Avg_Position,Team_Recent_Avg_Points,Team_Recent_Wins,Team_Recent_Podiums,Team_Recent_Top10,Team_Recent_Win_Rate,Team_Recent_Podium_Rate,Team_Recent_Top10_Rate,Team_Recent_Consistency,Team_Experience_Years,Is_New_Team,Is_Established_Team,Temperature_Avg_C,Humidity_Percent,Precipitation_mm,Wind_Speed_kmh,Weather_Condition,Data_Source,Is_Hot,Is_Cool,Is_Humid,Is_Dry,Is_Rainy,Is_Clear,Is_Windy,Weather_Severity,Temperature_Deviation,Humidity_Deviation,Circuit_Name,Circuit_Length_km,Turns,Lap_Record_Seconds,Overtaking_Difficulty,Tire_Degradation,Track_Temperature_Range,Safety_Car_Probability,DNF_Rate,Pit_Stop_Strategy,Track_Type,Is_Night_Race,Is_Street_Circuit,Is_High_Downforce,Is_Tight_Circuit,Total_Finishers,Total_Starters,DNF_Count,Safety_Car_Deployed,Average_Grid_Position,Grid_Position_Std,Position_Changes,High_Attrition_Race,Close_Competition,Grid_Spread
2015,HAM,Mercedes,18.0,0.0,5.0,0,0,0,7,2,3,5,8.285714285714286,8.714285714285714,1.0,0.2857142857142857,0.42857142857142855,0.7142857142857143,2.4285714285714284,-5.857142857142858,9.286446857549729,0.0972152983287957,10.8,9.0,1,1,3,0.2,0.2,0.6,0.09041737596773886,7,0,1,10,1,1,6,10.5,7.3,1.0,0.1,0.1,0.6,8.289886743630593,0.10764393879027945,0.5,10.4,9.4,1,1,3,0.2,0.2,0.6,0.09269775783326714,7,0,1,30.3,78.7,14.5,13.8,Rain,Actual,1,0,0,0,1,0,0,3,1.8000000000000007,1.2999999999999972,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,12,20,8,1,10.5,5.916079783099616,4.3,1,0,19.0
2016,HAM,Mercedes,3.0,15.0,3.0,0,1,1,8,2,3,5,9.5,7.625,1.0,0.25,0.375,0.625,2.75,-6.75,9.258200997725515,0.09748297973706341,10.6,9.0,1,1,3,0.2,0.2,0.6,0.09204648220691751,8,0,1,12,1,1,7,10.583333333333334,7.083333333333333,1.0,0.08333333333333333,0.08333333333333333,0.5833333333333334,8.073056572590238,0.11021644051256183,0.5,9.8,9.4,1,1,3,0.2,0.2,0.6,0.09961344771724082,8,0,1,29.3,87.0,3.1,8.2,Light Rain,Actual,0,0,1,0,1,0,0,3,0.8000000000000007,7.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,10,22,12,1,11.5,6.493586579592718,4.363636363636363,1,0,21.0
2017,HAM,Mercedes,1.0,25.0,5.0,1,1,1,9,2,4,6,8.777777777777779,8.444444444444445,1.0,0.2222222222222222,0.4444444444444444,0.6666666666666666,2.7777777777777777,-6.000000000000001,8.927174493894718,0.10073359752213554,10.2,10.0,1,2,3,0.2,0.4,0.6,0.08941888699591795,9,0,1,14,2,3,9,9.357142857142858,8.928571428571429,1.0,0.14285714285714285,0.21428571428571427,0.6428571428571429,8.063279947793175,0.11033533177395571,0.5714285714285714,9.4,10.4,1,2,3,0.2,0.4,0.6,0.09667957012095552,9,0,1,27.3,82.0,0.8,2.1,Clear,Actual,0,0,0,0,0,1,0,1,1.1999999999999993,2.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,11,20,9,1,10.5,5.916079783099616,6.9,1,0,19.0
2018,HAM,Mercedes,1.0,25.0,1.0,1,1,1,10,3,5,7,8.0,10.1,1.0,0.3,0.5,0.7,3.0,-5.0,8.768630958643937,0.10236848993820707,5.6,15.0,2,3,4,0.4,0.6,0.8,0.123040399045827,10,0,1,16,3,5,11,8.4375,10.3125,1.0,0.1875,0.3125,0.6875,7.924382205152231,0.11205257428605862,0.625,5.2,16.0,2,4,4,0.4,0.8,0.8,0.1215811864702222,10,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,7,20,13,1,10.5,5.916079783099616,2.9,1,0,19.0
2019,HAM,Mercedes,4.0,12.0,2.0,0,0,1,11,4,6,8,7.363636363636363,11.454545454545455,1.0,0.36363636363636365,0.5454545454545454,0.7272727272727273,2.8181818181818183,-4.545454545454545,8.582222640700103,0.10435992123085729,4.8,18.0,3,4,4,0.6,0.8,0.8,0.11862860236905322,11,0,1,18,4,6,13,7.777777777777778,11.222222222222221,1.0,0.2222222222222222,0.3333333333333333,0.7222222222222222,7.704510180678782,0.1148829720734521,0.6666666666666666,2.4,18.4,2,4,5,0.4,0.8,1.0,0.42705098312484224,11,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,17,20,3,0,10.5,5.916079783099616,2.6,0,0,19.0
2020,HAM,Mercedes,1.0,26.0,1.0,1,1,1,12,4,6,9,7.083333333333333,11.5,1.0,0.3333333333333333,0.5,0.75,2.75,-4.333333333333333,8.240237566448867,0.10822232575826639,5.4,15.4,2,3,4,0.4,0.6,0.8,0.12251295888246509,12,0,1,20,4,6,15,7.45,11.2,1.0,0.2,0.3,0.75,7.359025965295594,0.11963116326611839,0.7,3.4,14.8,1,2,5,0.2,0.4,1.0,0.3973654529310078,12,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,5,20,15,1,8.8,6.24584072129521,4.5,1,0,20.0
2021,HAM,Mercedes,2.0,18.0,1.0,0,1,1,13,5,7,10,6.615384615384615,12.615384615384615,1.0,0.38461538461538464,0.5384615384615384,0.7692307692307693,2.6153846153846154,-3.9999999999999996,8.067821489704862,0.1102800712536466,2.0,20.6,3,4,5,0.6,0.8,1.0,0.4142135623730951,13,0,1,22,5,8,17,6.954545454545454,12.045454545454545,1.0,0.22727272727272727,0.36363636363636365,0.7727272727272727,7.1878023181291075,0.12213289490219366,0.7272727272727273,3.4,15.0,1,2,5,0.2,0.4,1.0,0.3973654529310078,13,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,9,20,11,1,9.8,6.296197682979617,7.7,1,0,20.0
2022,HAM,Mercedes,9.0,2.0,3.0,0,0,1,14,5,8,11,6.285714285714286,13.0,1.0,0.35714285714285715,0.5714285714285714,0.7857142857142857,2.5,-3.7857142857142856,7.848846769073506,0.11300907633466707,1.8,21.2,3,4,5,0.6,0.8,1.0,0.43405783005789955,14,0,1,24,5,9,18,7.125,11.791666666666666,1.0,0.20833333333333334,0.375,0.75,7.194880426235455,0.1220274058909457,0.7083333333333334,5.4,13.8,1,3,4,0.2,0.6,0.8,0.14069896952729996,14,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,12,20,8,1,9.5,5.916079783099616,4.2,1,0,19.0
2023,HAM,Mercedes,3.0,16.0,5.0,0,1,1,15,5,8,12,6.466666666666667,12.266666666666667,1.0,0.3333333333333333,0.5333333333333333,0.8,2.533333333333333,-3.9333333333333336,7.595738153414589,0.11633672200714464,3.4,16.6,2,3,5,0.4,0.6,1.0,0.22927643328100217,15,0,1,26,5,9,19,7.461538461538462,10.961538461538462,1.0,0.19230769230769232,0.34615384615384615,0.7307692307692307,7.038356451506385,0.12440354020536132,0.6923076923076923,8.8,7.0,0,2,3,0.0,0.4,0.6,0.1369714108736265,15,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,16,20,4,1,10.0,5.627314338711377,4.842105263157895,0,0,18.0
2024,HAM,Mercedes,6.0,8.0,3.0,0,0,1,16,5,9,13,6.25,12.5,1.0,0.3125,0.5625,0.8125,2.6875,-3.5625,7.389181280764467,0.11920114329784452,3.8,14.8,1,3,5,0.2,0.6,1.0,0.24304394258384912,16,0,1,28,5,10,20,7.607142857142857,10.75,1.0,0.17857142857142858,0.35714285714285715,0.7142857142857143,7.020284291564804,0.1246838595299836,0.7142857142857143,11.6,3.6,0,1,2,0.0,0.2,0.4,0.15163829347457905,16,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,8,20,12,1,10.5,5.916079783099616,2.7,1,0,19.0
2008,GLO,Toyota,4.0,5.0,7.0,0,0,1,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.5,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,0,1,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.5,0.8,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,0,1,0,28.0,71.4,5.8,2.6,Light Rain,Actual,0,0,0,0,1,0,0,3,0.5,8.599999999999994,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,14,20,6,1,10.5,5.916079783099616,5.2,1,0,19.0
2009,GLO,Toyota,2.0,8.0,6.0,0,1,1,1,0,0,1,4.0,5.0,4.0,0.0,0.0,1.0,7.0,3.0,4.330030788530994,0.18762168081800862,4.0,5.0,0,0,1,0.0,0.0,1.0,0.5,1,0,0,2,0,0,1,10.0,2.5,4.0,0.0,0.0,0.5,8.48528137423857,0.10542649822871226,0.5,10.0,2.5,0,0,1,0.0,0.0,0.5,0.10542649822871226,1,0,0,28.0,69.3,3.3,1.0,Light Rain,Actual,0,0,0,1,1,0,0,3,0.5,10.700000000000003,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,14,20,6,1,10.5,5.916079783099616,3.2,1,0,19.0
2010,GLO,Virgin,17.0,0.0,18.0,0,0,0,2,0,1,2,3.0,6.5,2.0,0.0,0.5,1.0,6.5,3.5,1.4142135623730951,0.4142135623730951,3.0,6.5,0,1,2,0.0,0.5,1.0,0.4142135623730951,2,0,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.5,0.8,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,2,1,0,27.9,87.3,3.3,3.9,Light Rain,Actual,0,0,1,0,1,0,0,3,0.6000000000000014,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,10,24,14,1,12.5,7.0710678118654755,3.9166666666666665,1,0,23.0
2011,GLO,Virgin,24.0,0.0,21.0,0,0,0,3,0,1,2,7.666666666666667,4.333333333333333,2.0,0.0,0.3333333333333333,0.6666666666666666,10.333333333333334,2.666666666666667,8.144527815247077,0.10935501758031242,7.666666666666667,4.333333333333333,0,1,2,0.0,0.3333333333333333,0.6666666666666666,0.10935501758031242,3,0,0,2,0,0,0,16.0,0.0,15.0,0.0,0.0,0.0,1.4142135623730951,0.4142135623730951,0.0,16.0,0.0,0,0,0,0.0,0.0,0.0,0.4142135623730951,3,0,0,29.4,91.0,4.7,11.3,Light Rain,Actual,0,0,1,0,1,0,0,3,0.8999999999999986,11.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,6,24,18,1,12.5,7.0710678118654755,2.5833333333333335,1,0,23.0
2012,GLO,Marussia,12.0,0.0,20.0,0,0,0,4,0,1,2,11.75,3.25,2.0,0.0,0.25,0.5,13.0,1.25,10.53169818531972,0.08671749675802626,11.75,3.25,0,1,2,0.0,0.25,0.5,0.08671749675802626,4,0,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.5,0.8,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,4,1,0,27.7,76.0,4.9,25.0,Light Rain,Actual,0,0,0,0,1,0,1,3,0.8000000000000007,4.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,16,24,8,1,12.5,7.0710678118654755,5.583333333333333,1,0,23.0
2008,VET,Toro Rosso,5.0,4.0,6.0,0,0,1,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.5,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,0,1,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.5,0.8,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,0,1,0,28.0,71.4,5.8,2.6,Light Rain,Actual,0,0,0,0,1,0,0,3,0.5,8.599999999999994,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,14,20,6,1,10.5,5.916079783099616,5.2,1,0,19.0
2009,VET,Red Bull,4.0,5.0,2.0,0,0,1,1,0,0,1,5.0,4.0,5.0,0.0,0.0,1.0,6.0,1.0,4.330030788530994,0.18762168081800862,5.0,4.0,0,0,1,0.0,0.0,1.0,0.5,1,0,0,2,0,0,1,12.5,1.0,7.0,0.0,0.0,0.5,7.7781745930520225,0.11391890072356342,0.5,12.5,1.0,0,0,1,0.0,0.0,0.5,0.11391890072356342,1,0,0,28.0,69.3,3.3,1.0,Light Rain,Actual,0,0,0,1,1,0,0,3,0.5,10.700000000000003,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,14,20,6,1,10.5,5.916079783099616,3.2,1,0,19.0
2010,VET,Red Bull,2.0,18.0,2.0,0,1,1,2,0,0,2,4.5,4.5,4.0,0.0,0.0,1.0,4.0,-0.5,0.7071067811865476,0.585786437626905,4.5,4.5,0,0,2,0.0,0.0,1.0,0.585786437626905,2,0,0,4,0,0,2,11.5,1.75,4.0,0.0,0.0,0.5,7.047458170621991,0.12426283912236971,0.5,11.5,1.75,0,0,2,0.0,0.0,0.5,0.12426283912236971,2,0,0,27.9,87.3,3.3,3.9,Light Rain,Actual,0,0,1,0,1,0,0,3,0.6000000000000014,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,10,24,14,1,12.5,7.0710678118654755,3.9166666666666665,1,0,23.0
2011,VET,Red Bull,1.0,25.0,1.0,1,1,1,3,0,1,3,3.6666666666666665,9.0,2.0,0.0,0.3333333333333333,1.0,3.3333333333333335,-0.33333333333333304,1.5275252316519465,0.39564392373896007,3.6666666666666665,9.0,0,1,3,0.0,0.3333333333333333,1.0,0.39564392373896007,3,0,0,6,0,2,4,8.5,6.666666666666667,2.0,0.0,0.3333333333333333,0.6666666666666666,7.176350047203662,0.12230396133076557,0.6666666666666666,8.8,7.6,0,2,3,0.0,0.4,0.6,0.1113433488946406,3,0,1,29.4,91.0,4.7,11.3,Light Rain,Actual,0,0,1,0,1,0,0,3,0.8999999999999986,11.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,6,24,18,1,12.5,7.0710678118654755,2.5833333333333335,1,0,23.0
2012,VET,Red Bull,1.0,25.0,3.0,1,1,1,4,1,2,4,3.0,13.0,1.0,0.25,0.5,1.0,2.75,-0.25,1.8257418583505538,0.35388936786452296,3.0,13.0,1,2,4,0.25,0.5,1.0,0.35388936786452296,4,0,0,8,1,4,6,6.875,10.0,1.0,0.125,0.5,0.75,6.791538853603062,0.12834435132638367,0.75,5.2,14.6,1,4,4,0.2,0.8,0.8,0.13074787165365426,4,0,1,27.7,76.0,4.9,25.0,Light Rain,Actual,0,0,0,0,1,0,1,3,0.8000000000000007,4.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,16,24,8,1,12.5,7.0710678118654755,5.583333333333333,1,0,23.0
2013,VET,Red Bull,1.0,25.0,1.0,1,1,1,5,2,3,5,2.6,15.4,1.0,0.4,0.6,1.0,2.8,0.19999999999999973,1.8165902124584952,0.3550392228080413,2.6,15.4,2,3,5,0.4,0.6,1.0,0.3550392228080413,5,0,1,10,2,5,7,6.7,10.5,1.0,0.2,0.5,0.7,6.447221623821123,0.13427826517225444,0.8,3.8,16.0,2,4,4,0.4,0.8,0.8,0.19427705374478668,5,0,1,28.9,86.5,5.0,2.2,Light Rain,Actual,0,0,1,0,1,0,0,3,0.3999999999999986,6.5,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,14,22,8,1,11.5,6.493586579592718,4.636363636363637,1,0,21.0
2014,VET,Red Bull,2.0,18.0,4.0,0,1,1,6,3,4,6,2.3333333333333335,17.0,1.0,0.5,0.6666666666666666,1.0,2.5,0.16666666666666652,1.7511900715418263,0.36347906687507725,1.8,19.6,3,4,5,0.6,0.8,1.0,0.43405783005789955,6,0,1,12,3,6,8,6.916666666666667,10.833333333333334,1.0,0.25,0.5,0.6666666666666666,6.5707109527236405,0.1320879909753046,0.75,6.2,13.0,2,3,3,0.4,0.6,0.6,0.13479409488439018,6,0,1,27.0,95.0,5.7,1.5,Light Rain,Actual,0,0,1,0,1,0,0,3,1.5,15.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,16,22,6,1,11.5,6.493586579592718,4.090909090909091,1,0,21.0
2015,VET,Ferrari,1.0,25.0,1.0,1,1,1,7,3,5,7,2.2857142857142856,17.142857142857142,1.0,0.42857142857142855,0.7142857142857143,1.0,2.7142857142857144,0.4285714285714288,1.6035674514745462,0.38408837821107494,1.4,22.2,3,5,5,0.6,1.0,1.0,0.646110632135477,7,0,1,14,1,3,11,7.428571428571429,7.428571428571429,1.0,0.07142857142857142,0.21428571428571427,0.7857142857142857,4.345011033256519,0.18709035281274933,0.8571428571428571,5.6,9.2,0,1,5,0.0,0.2,1.0,0.27718637277259645,7,0,1,30.3,78.7,14.5,13.8,Rain,Actual,1,0,0,0,1,0,0,3,1.8000000000000007,1.2999999999999972,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,12,20,8,1,10.5,5.916079783099616,4.3,1,0,19.0
2016,VET,Ferrari,5.0,10.0,22.0,0,0,1,8,4,6,8,2.125,18.125,1.0,0.5,0.75,1.0,2.5,0.375,1.5526475085202969,0.3917501326219827,1.2,23.6,4,5,5,0.8,1.0,1.0,0.6909830056250527,8,0,1,16,2,5,13,6.75,9.0,1.0,0.125,0.3125,0.8125,4.464676173400859,0.1829934598627214,0.875,4.4,12.8,1,2,5,0.2,0.4,1.0,0.27013511384464434,8,0,1,29.3,87.0,3.1,8.2,Light Rain,Actual,0,0,1,0,1,0,0,3,0.8000000000000007,7.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,10,22,12,1,11.5,6.493586579592718,4.363636363636363,1,0,21.0
2017,VET,Ferrari,18.0,0.0,1.0,0,0,0,9,4,6,9,2.4444444444444446,17.22222222222222,1.0,0.4444444444444444,0.6666666666666666,1.0,4.666666666666667,2.2222222222222223,1.740051084818425,0.36495669936251096,2.0,20.6,3,4,5,0.6,0.8,1.0,0.36602540378443865,9,0,1,18,2,5,15,6.5,9.222222222222221,1.0,0.1111111111111111,0.2777777777777778,0.8333333333333334,4.259936481161358,0.190116364252978,0.8888888888888888,4.2,13.2,1,2,5,0.2,0.4,1.0,0.27867295107174683,9,0,1,27.3,82.0,0.8,2.1,Clear,Actual,0,0,0,0,0,1,0,1,1.1999999999999993,2.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,11,20,9,1,10.5,5.916079783099616,6.9,1,0,19.0
2018,VET,Ferrari,3.0,15.0,3.0,0,1,1,10,4,6,9,4.0,15.5,1.0,0.4,0.6,0.9,4.3,0.2999999999999998,5.185449728701348,0.16166973200992335,5.4,15.6,2,3,4,0.4,0.6,0.8,0.12147902324962609,10,0,1,20,2,5,15,7.75,8.3,1.0,0.1,0.25,0.75,5.580746978864502,0.1519584331705378,0.8,10.0,7.4,0,1,3,0.0,0.2,0.6,0.10779959523886555,10,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,7,20,13,1,10.5,5.916079783099616,2.9,1,0,19.0
2019,VET,Ferrari,1.0,25.0,3.0,1,1,1,11,4,7,10,3.909090909090909,15.454545454545455,1.0,0.36363636363636365,0.6363636363636364,0.9090909090909091,4.181818181818182,0.2727272727272725,4.92858083944142,0.16867443104549423,5.8,13.6,1,3,4,0.2,0.6,0.8,0.12533623750413336,11,0,1,22,2,6,17,7.409090909090909,8.681818181818182,1.0,0.09090909090909091,0.2727272727272727,0.7727272727272727,5.430593152809553,0.15550665020117094,0.8181818181818182,10.2,7.0,0,1,3,0.0,0.2,0.6,0.10982308580624077,11,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,17,20,3,0,10.5,5.916079783099616,2.6,0,0,19.0
2020,VET,Ferrari,6.0,8.0,5.0,0,0,1,12,5,8,11,3.6666666666666665,16.25,1.0,0.4166666666666667,0.6666666666666666,0.9166666666666666,4.083333333333333,0.4166666666666665,4.7736651315188405,0.17320020770531533,5.6,15.0,2,3,4,0.4,0.6,0.8,0.123040399045827,12,0,1,24,3,8,19,6.916666666666667,9.75,1.0,0.125,0.3333333333333333,0.7916666666666666,5.452695118743667,0.1549740041328187,0.8333333333333334,6.2,13.6,1,3,4,0.2,0.6,0.8,0.1129313798132157,12,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,5,20,15,1,8.8,6.24584072129521,4.5,1,0,20.0
2021,VET,Aston Martin,20.0,0.0,10.0,0,0,0,13,5,8,12,3.8461538461538463,15.615384615384615,1.0,0.38461538461538464,0.6153846153846154,0.9230769230769231,4.153846153846154,0.30769230769230793,4.6160255965161525,0.17806186649511363,6.6,11.6,1,2,4,0.2,0.4,0.8,0.1306195038549075,13,0,1,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.5,0.8,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,13,1,0,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,9,20,11,1,9.8,6.296197682979617,7.7,1,0,20.0
2022,VET,Aston Martin,8.0,4.0,13.0,0,0,1,14,5,8,12,5.0,14.5,1.0,0.35714285714285715,0.5714285714285714,0.8571428571428571,4.571428571428571,-0.4285714285714288,6.1893208276589045,0.13909519744240362,9.6,9.6,1,2,3,0.2,0.4,0.6,0.10212374647619013,14,0,1,2,0,0,0,19.5,0.0,19.0,0.0,0.0,0.0,0.7071067811865476,0.585786437626905,0.0,19.5,0.0,0,0,0,0.0,0.0,0.0,0.585786437626905,14,0,0,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,12,20,8,1,9.5,5.916079783099616,4.2,1,0,19.0
2008,HEI,BMW Sauber,6.0,3.0,9.0,0,0,1,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.5,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,0,1,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.5,0.8,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,0,1,0,28.0,71.4,5.8,2.6,Light Rain,Actual,0,0,0,0,1,0,0,3,0.5,8.599999999999994,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,14,20,6,1,10.5,5.916079783099616,5.2,1,0,19.0
2009,HEI,BMW Sauber,19.0,0.0,20.0,0,0,0,1,0,0,1,6.0,3.0,6.0,0.0,0.0,1.0,9.0,3.0,4.330030788530994,0.18762168081800862,6.0,3.0,0,0,1,0.0,0.0,1.0,0.5,1,0,0,2,0,0,1,8.5,1.5,6.0,0.0,0.0,0.5,3.5355339059327378,0.2204812092115424,1.0,8.5,1.5,0,0,1,0.0,0.0,0.5,0.2204812092115424,1,0,0,28.0,69.3,3.3,1.0,Light Rain,Actual,0,0,0,1,1,0,0,3,0.5,10.700000000000003,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,14,20,6,1,10.5,5.916079783099616,3.2,1,0,19.0
2010,HEI,Sauber,18.0,0.0,14.0,0,0,0,2,0,0,1,12.5,1.5,6.0,0.0,0.0,0.5,14.5,2.0,9.192388155425117,0.09811243299910322,12.5,1.5,0,0,1,0.0,0.0,0.5,0.09811243299910322,2,0,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.5,0.8,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,2,1,0,27.9,87.3,3.3,3.9,Light Rain,Actual,0,0,1,0,1,0,0,3,0.6000000000000014,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,10,24,14,1,12.5,7.0710678118654755,3.9166666666666665,1,0,23.0
